Termo,Quantidade,Stemmer
201301009023,2,RSLPS
predial,1,RSLPS
indaia,2,RSLPS
assertiva,31,RSLPS
201301010007,1,RSLPS
dorea,1,RSLPS
kelna,1,RSLPS
mister,45,RSLPS
presume,131,RSLPS
procedercom,1,RSLPS
suportam,1,RSLPS
presumo,2,RSLPS
telecine,1,RSLPS
201301009010,2,RSLPS
presumi,1,RSLPS
administração,356,RSLPS
real,4333,RSLPS
gead,1,RSLPS
convence,3,RSLPS
71004999132,1,RSLPS
apenasuma,1,RSLPS
gean,1,RSLPS
medeiro,5,RSLPS
completar,25,RSLPS
201153500502,1,RSLPS
geap,1,RSLPS
201056501192,1,RSLPS
rede,107,RSLPS
esfeco,2,RSLPS
201101000708,2,RSLPS
arlen,1,RSLPS
dissabor,143,RSLPS
arrimo,7,RSLPS
provasse,2,RSLPS
revistaeletronica,6,RSLPS
acompanhante,8,RSLPS
albarroamento,2,RSLPS
indaga,1,RSLPS
6584,1,RSLPS
objurgado,24,RSLPS
pactuar,1,RSLPS
rizzatto,2,RSLPS
201301009035,4,RSLPS
2104698454,2,RSLPS
dapara,1,RSLPS
2013350924673,1,RSLPS
201501006639,2,RSLPS
dormindo,3,RSLPS
201301000698,2,RSLPS
objurgada,90,RSLPS
hospedeira,1,RSLPS
afetando,3,RSLPS
201501006630,2,RSLPS
201301012594,3,RSLPS
pululam,20,RSLPS
gravíssimasdirecionada,1,RSLPS
aosgasto,1,RSLPS
mistao,1,RSLPS
pactuam,1,RSLPS
2009911501063,1,RSLPS
resguardada,1,RSLPS
150km,1,RSLPS
gilberto,18,RSLPS
cristalino,7,RSLPS
201369000659,1,RSLPS
tarciso,4,RSLPS
70055155683,1,RSLPS
redu,1,RSLPS
71002495133,1,RSLPS
201140803317,1,RSLPS
201601002791,2,RSLPS
201301012577,1,RSLPS
201488703210,1,RSLPS
liebman,2,RSLPS
0186855,1,RSLPS
dosea,2,RSLPS
201201004098,1,RSLPS
20131183724179,2,RSLPS
consumir,2,RSLPS
produtoadquirido,1,RSLPS
201340901251,1,RSLPS
201201004090,2,RSLPS
consumiu,1,RSLPS
201051502111,1,RSLPS
lançado,71,RSLPS
rege,68,RSLPS
dosdo,1,RSLPS
impliquem,3,RSLPS
tirando,1,RSLPS
rego,1,RSLPS
lançada,35,RSLPS
amparando,1,RSLPS
reproduzir,2,RSLPS
reproduziu,1,RSLPS
semestre,18,RSLPS
ipesaúde,6,RSLPS
201100801111,2,RSLPS
galrão,2,RSLPS
litisconsorte,17,RSLPS
fabiane,2,RSLPS
produzisse,2,RSLPS
causado,496,RSLPS
fabiana,8,RSLPS
fischer,3,RSLPS
201683500096,1,RSLPS
debate,26,RSLPS
decorrente,798,RSLPS
2010212563,1,RSLPS
201201004079,3,RSLPS
debati,1,RSLPS
causada,16,RSLPS
pautou,1,RSLPS
200966200158,1,RSLPS
garrafa,11,RSLPS
acarretar,8,RSLPS
reil,54,RSLPS
primário,2,RSLPS
estadia,2,RSLPS
acarretam,1,RSLPS
paraembasar,1,RSLPS
apenso,3,RSLPS
sobremodo,1,RSLPS
interruptiva,1,RSLPS
devolvendo,2,RSLPS
primária,2,RSLPS
201201004067,2,RSLPS
71001877273,1,RSLPS
denegação,12,RSLPS
fabiano,14,RSLPS
indenizá,13,RSLPS
201351502028,1,RSLPS
visão,17,RSLPS
santoso,3,RSLPS
illoa,1,RSLPS
dosar,1,RSLPS
figueira,2,RSLPS
sequela,86,RSLPS
gelo,1,RSLPS
multiplicador,2,RSLPS
201283500238,1,RSLPS
201201004050,2,RSLPS
resguardado,7,RSLPS
rela,3,RSLPS
santosa,2,RSLPS
violou,17,RSLPS
tipicidade,25,RSLPS
pormoacir,1,RSLPS
extirpar,6,RSLPS
desiderato,23,RSLPS
invocou,1,RSLPS
consumou,2,RSLPS
201440805445,2,RSLPS
mantem,5,RSLPS
saudável,9,RSLPS
manter,510,RSLPS
201201006688,1,RSLPS
201388801645,1,RSLPS
circuito,8,RSLPS
norcon,37,RSLPS
desvendado,1,RSLPS
incitando,1,RSLPS
contran,2,RSLPS
imperícia,3,RSLPS
invasiva,1,RSLPS
marclea,1,RSLPS
resolvida,24,RSLPS
gene,1,RSLPS
m30040253,1,RSLPS
questionasse,1,RSLPS
acarretem,2,RSLPS
201186000188,1,RSLPS
relevância,222,RSLPS
invasivo,1,RSLPS
saque,40,RSLPS
resolvido,34,RSLPS
incorrer,4,RSLPS
cherubin,1,RSLPS
acreditarem,1,RSLPS
pecúnica,6,RSLPS
lorayne,1,RSLPS
201555500711,1,RSLPS
levita,2,RSLPS
cifra,18,RSLPS
incorreu,9,RSLPS
desprestigio,22,RSLPS
biparte,1,RSLPS
pejorativa,2,RSLPS
201040401675,1,RSLPS
pejorativo,1,RSLPS
desprestigia,1,RSLPS
líquido,77,RSLPS
violar,36,RSLPS
200945201938,1,RSLPS
201000801027,2,RSLPS
líquida,16,RSLPS
examinada,14,RSLPS
celebraram,1,RSLPS
infrigência,1,RSLPS
pormonica,1,RSLPS
819290156,1,RSLPS
saúde,611,RSLPS
cinqüenta,72,RSLPS
examinado,10,RSLPS
emmanuelle,1,RSLPS
repentinamente,1,RSLPS
foranomeado,1,RSLPS
oitocento,124,RSLPS
desmoronamento,9,RSLPS
refazendo,1,RSLPS
201140201260,1,RSLPS
201440805405,1,RSLPS
expendido,69,RSLPS
consumoé,2,RSLPS
witalo,1,RSLPS
geru,3,RSLPS
201000801046,2,RSLPS
expendida,5,RSLPS
m30040288,1,RSLPS
paridade,2,RSLPS
atributo,62,RSLPS
destoa,8,RSLPS
harmônica,12,RSLPS
suspensoo,3,RSLPS
separar,2,RSLPS
gere,4,RSLPS
originada,6,RSLPS
triagem,1,RSLPS
lewandowski,17,RSLPS
constrangido,3,RSLPS
fraudador,17,RSLPS
evadir,2,RSLPS
gera,176,RSLPS
esclerose,1,RSLPS
201310476,1,RSLPS
inquilinato,1,RSLPS
caracterizada,138,RSLPS
constrangida,4,RSLPS
201045200667,1,RSLPS
caracterizado,320,RSLPS
cristalina,3,RSLPS
reta,1,RSLPS
originado,6,RSLPS
201401002906,2,RSLPS
suportou,7,RSLPS
reto,1,RSLPS
17873,3,RSLPS
predito,6,RSLPS
recordava,1,RSLPS
201488801394,1,RSLPS
resp,474,RSLPS
inviabilidade,48,RSLPS
desonroso,1,RSLPS
gratificação,125,RSLPS
investimentoirresignada,1,RSLPS
150mg,3,RSLPS
prepondera,10,RSLPS
201000801055,2,RSLPS
completou,1,RSLPS
201000801058,2,RSLPS
inocência,4,RSLPS
imprescritibilidade,1,RSLPS
honrou,4,RSLPS
emolumento,8,RSLPS
qualbruno,1,RSLPS
anteriormente,214,RSLPS
consultar,1,RSLPS
acompanhando,23,RSLPS
201188801812,1,RSLPS
colchão,11,RSLPS
hassan,2,RSLPS
diversidade,1,RSLPS
declaratório,506,RSLPS
graxaria,2,RSLPS
21h30min,1,RSLPS
dissuasória,11,RSLPS
201101000683,2,RSLPS
declaratória,62,RSLPS
hercilia,1,RSLPS
xxiv,1,RSLPS
reve,1,RSLPS
erradicar,6,RSLPS
tarifada,4,RSLPS
xxii,1,RSLPS
cinema,4,RSLPS
20050310244883apc,1,RSLPS
computou,3,RSLPS
dochtml,1,RSLPS
qualidade,245,RSLPS
joanine,2,RSLPS
201000801192,2,RSLPS
prestou,32,RSLPS
temática,12,RSLPS
tarifado,4,RSLPS
1298551,1,RSLPS
201401000412,2,RSLPS
consumocaracterizado,1,RSLPS
bancário,185,RSLPS
dissuasório,6,RSLPS
impossibilitou,5,RSLPS
bancária,156,RSLPS
descaracteriza,10,RSLPS
leticia,1,RSLPS
mensuração,6,RSLPS
hidrômetro,15,RSLPS
caráter,774,RSLPS
corretora,17,RSLPS
sofreu,76,RSLPS
anulabilidade,1,RSLPS
sofrem,7,RSLPS
sofrer,50,RSLPS
causara,3,RSLPS
seguimentoembargosde,6,RSLPS
associar,1,RSLPS
aoconsumidor,1,RSLPS
dvd’,1,RSLPS
rezoabilidade,2,RSLPS
canindé,7,RSLPS
xpedição,1,RSLPS
defraudação,1,RSLPS
201055502142,1,RSLPS
arborização,1,RSLPS
instanciaparticipacao,1,RSLPS
127190245,1,RSLPS
curricular,14,RSLPS
201440203661,1,RSLPS
uniseb,2,RSLPS
201101000640,2,RSLPS
adesão,148,RSLPS
domunicípio,1,RSLPS
negaram,29,RSLPS
201488703191,2,RSLPS
justificação,1,RSLPS
201045200601,1,RSLPS
regência,28,RSLPS
revé,16,RSLPS
simplificada,7,RSLPS
71003266541,1,RSLPS
desoneração,2,RSLPS
limitou,39,RSLPS
ilan,1,RSLPS
201188801629,1,RSLPS
201101000631,4,RSLPS
1117974,2,RSLPS
2010900812,1,RSLPS
reza,39,RSLPS
renegociação,42,RSLPS
djenal,2,RSLPS
confirmando,252,RSLPS
conhecedora,2,RSLPS
201541104449,1,RSLPS
confiando,5,RSLPS
ocorrerá,3,RSLPS
201240401671,1,RSLPS
201601002911,2,RSLPS
201182000083,1,RSLPS
somesb,2,RSLPS
201401000444,2,RSLPS
olivier,1,RSLPS
positivação,18,RSLPS
201401000441,1,RSLPS
repetido,1,RSLPS
venceria,6,RSLPS
klécia,1,RSLPS
819290191,1,RSLPS
causará,1,RSLPS
conflitem,1,RSLPS
201240401687,1,RSLPS
repetida,8,RSLPS
causava,1,RSLPS
intermediou,2,RSLPS
grafitifcação,1,RSLPS
201240201377,1,RSLPS
traindo,4,RSLPS
dojulgamento,1,RSLPS
cheque,133,RSLPS
provada,85,RSLPS
cabalmente,7,RSLPS
entradainadvertidamente,2,RSLPS
abstenham,1,RSLPS
201101000602,2,RSLPS
201301000523,2,RSLPS
sobreviver,2,RSLPS
usurpar,1,RSLPS
cônsul,4,RSLPS
6628,2,RSLPS
indeferindo,6,RSLPS
eficaze,12,RSLPS
programou,2,RSLPS
exorbitante,50,RSLPS
201440600429,1,RSLPS
provado,202,RSLPS
indeniza,14,RSLPS
cenário,15,RSLPS
201501006532,2,RSLPS
indenize,2,RSLPS
formalização,19,RSLPS
6637,1,RSLPS
201101000629,2,RSLPS
201440901234,1,RSLPS
ocorrera,16,RSLPS
71001975812,1,RSLPS
processode,1,RSLPS
índole,8,RSLPS
requerimento,232,RSLPS
vencerem,1,RSLPS
consumar,4,RSLPS
201401000482,2,RSLPS
urinado,2,RSLPS
2008800491,1,RSLPS
201083500599,1,RSLPS
consumam,3,RSLPS
portão,8,RSLPS
201440203679,1,RSLPS
cicero,4,RSLPS
exauriente,1,RSLPS
6663,1,RSLPS
4000,1,RSLPS
ajustado,15,RSLPS
4003,1,RSLPS
ajustada,18,RSLPS
aviação,2,RSLPS
boletosnão,1,RSLPS
ilha,27,RSLPS
201401000478,2,RSLPS
201301000530,1,RSLPS
extrai,91,RSLPS
poupança,104,RSLPS
201501006554,2,RSLPS
teclado,1,RSLPS
4011,1,RSLPS
prejuízo,778,RSLPS
roçar,1,RSLPS
ilka,2,RSLPS
agigantou,1,RSLPS
claúsula,4,RSLPS
wiedemann,29,RSLPS
ednaldo,6,RSLPS
201100801104,2,RSLPS
microssitema,1,RSLPS
cicera,1,RSLPS
201501006506,1,RSLPS
enquadre,2,RSLPS
4004,1,RSLPS
6680,1,RSLPS
comissário,1,RSLPS
enquadra,46,RSLPS
divisível,9,RSLPS
tranqüilidade,13,RSLPS
honrar,16,RSLPS
4018,1,RSLPS
201345202834,1,RSLPS
desincumbiram,9,RSLPS
71002292555,2,RSLPS
201301012530,2,RSLPS
erário,4,RSLPS
suyene,41,RSLPS
relativosà,1,RSLPS
4032,1,RSLPS
4034,1,RSLPS
liquidação,311,RSLPS
xxxv,63,RSLPS
4035,1,RSLPS
sofria,2,RSLPS
venceram,1,RSLPS
imaginou,1,RSLPS
denigra,1,RSLPS
201301000585,2,RSLPS
servicar,1,RSLPS
300106613409,3,RSLPS
comunidade,50,RSLPS
20111111697769,1,RSLPS
4044,1,RSLPS
201301012543,2,RSLPS
assiduidade,27,RSLPS
provocação,8,RSLPS
4046,1,RSLPS
leitese,1,RSLPS
audiencia,6,RSLPS
especiale,2,RSLPS
‘venda,1,RSLPS
competência,540,RSLPS
4037,1,RSLPS
petroni,1,RSLPS
201051502243,1,RSLPS
esfera,322,RSLPS
proclama,14,RSLPS
71004208302,4,RSLPS
dia21,1,RSLPS
trilhar,3,RSLPS
pinguimem,1,RSLPS
preferirá,8,RSLPS
4048,6,RSLPS
condenando,800,RSLPS
legitimidade,211,RSLPS
breve,54,RSLPS
expulsou,1,RSLPS
angelica,4,RSLPS
rejeitoosembargosdedeclaraçãooposto,6,RSLPS
infiel,1,RSLPS
desorganizam,3,RSLPS
dia14,2,RSLPS
dia11,1,RSLPS
concomitantemente,3,RSLPS
dia06,1,RSLPS
estão,126,RSLPS
dia09,1,RSLPS
xxxx,6,RSLPS
estabelecendo,20,RSLPS
201340901341,1,RSLPS
4074,1,RSLPS
4076,1,RSLPS
4078,1,RSLPS
4079,1,RSLPS
compõem,12,RSLPS
argüi,1,RSLPS
reltor,1,RSLPS
acepção,6,RSLPS
livremente,12,RSLPS
averiguação,16,RSLPS
pacifica,3,RSLPS
parecerno,1,RSLPS
4081,1,RSLPS
dorotéia,1,RSLPS
impossibilitar,1,RSLPS
impossibilitam,2,RSLPS
funcionando,6,RSLPS
wylner,4,RSLPS
15h46min,1,RSLPS
promessa,165,RSLPS
201301012472,2,RSLPS
ement,91,RSLPS
4097,1,RSLPS
20141030047855,1,RSLPS
extremo,7,RSLPS
201501006471,2,RSLPS
renovado,6,RSLPS
atrai,22,RSLPS
4092,1,RSLPS
recursospor,1,RSLPS
contexto,145,RSLPS
dariam,1,RSLPS
201405359,1,RSLPS
intermediar,33,RSLPS
extrema,21,RSLPS
201501006466,1,RSLPS
grafodocumentoscópica,2,RSLPS
extreme,2,RSLPS
201501006462,2,RSLPS
viver,9,RSLPS
terça,7,RSLPS
prejudique,1,RSLPS
ameaçaram,2,RSLPS
condenaroréua,1,RSLPS
irrazoavelmente,1,RSLPS
fornecê,2,RSLPS
recordo,10,RSLPS
omagistrado,1,RSLPS
daconstitucionalidade,1,RSLPS
vivem,6,RSLPS
201501006454,1,RSLPS
deságua,1,RSLPS
implicitamente,16,RSLPS
201189100692,1,RSLPS
josevânia,1,RSLPS
201501006492,2,RSLPS
salão,10,RSLPS
poderão,77,RSLPS
deságue,1,RSLPS
intransigente,1,RSLPS
presumivelmente,3,RSLPS
breta,2,RSLPS
terço,48,RSLPS
ressaltou,13,RSLPS
201100801044,1,RSLPS
71002182178,1,RSLPS
216702508,2,RSLPS
201555500803,1,RSLPS
chalein,1,RSLPS
inabusividade,1,RSLPS
201245202997,1,RSLPS
interurbana,1,RSLPS
201501006479,2,RSLPS
péricl,1,RSLPS
afirmou,110,RSLPS
versando,15,RSLPS
201045102147,1,RSLPS
negarem,1,RSLPS
breno,29,RSLPS
facilitação,49,RSLPS
infringente,25,RSLPS
objeção,7,RSLPS
1044527,1,RSLPS
201000801120,2,RSLPS
explanação,2,RSLPS
sucede,5,RSLPS
brígida,2475,RSLPS
previdenciárioda,1,RSLPS
ribeirão,1,RSLPS
cielo,1,RSLPS
deybson,1,RSLPS
201601002823,2,RSLPS
201383500247,1,RSLPS
fizessem,1,RSLPS
acrescentou,5,RSLPS
201201004143,2,RSLPS
mórbida,17,RSLPS
fornece,11,RSLPS
201100801099,20,RSLPS
sumulada,1,RSLPS
expede,1,RSLPS
201040100881,1,RSLPS
215402549,6,RSLPS
consumativa,10,RSLPS
sumulado,24,RSLPS
201201006792,2,RSLPS
heerdt,8,RSLPS
declaraçãode,1,RSLPS
201201006797,2,RSLPS
licínia,4,RSLPS
limitar,27,RSLPS
regulam,13,RSLPS
201201004130,2,RSLPS
impedido,20,RSLPS
limitam,2,RSLPS
201100801084,19,RSLPS
regular,165,RSLPS
201100801087,19,RSLPS
recorre,6,RSLPS
impedida,18,RSLPS
201555500846,1,RSLPS
tjdft,14,RSLPS
intencionalmente,1,RSLPS
arestituiçãodasparcela,1,RSLPS
abstendo,50,RSLPS
201201004122,1,RSLPS
consumativo,1,RSLPS
reclamente,3,RSLPS
brejo,1,RSLPS
adstrição,4,RSLPS
danielle,17,RSLPS
vivoe,2,RSLPS
201201004109,2,RSLPS
daniella,2,RSLPS
201284000821,1,RSLPS
200940201656,1,RSLPS
apelo,149,RSLPS
prolatação,14,RSLPS
enilde,116,RSLPS
‘pertinência,3,RSLPS
abordar,6,RSLPS
ressaltem,2,RSLPS
rodapé,1,RSLPS
pacifico,1,RSLPS
aopagamento,2,RSLPS
201269000676,1,RSLPS
administrador,43,RSLPS
braço,8,RSLPS
individual,454,RSLPS
acaracterização,1,RSLPS
vejam,14,RSLPS
cabral,6,RSLPS
precisamente,20,RSLPS
pepsico,1,RSLPS
asencio,1,RSLPS
201000801156,2,RSLPS
201201006758,2,RSLPS
paralisação,4,RSLPS
agressivo,1,RSLPS
vivianne,1,RSLPS
apena,2013,RSLPS
xxvii,1,RSLPS
agressiva,5,RSLPS
assaltoaônibu,1,RSLPS
03373,1,RSLPS
provara,3,RSLPS
porcento,3,RSLPS
201376001777,1,RSLPS
consulta,101,RSLPS
abstenha,6,RSLPS
elenilde,1,RSLPS
embasando,1,RSLPS
assimila,1,RSLPS
201601000239,4,RSLPS
emplacadora,2,RSLPS
201388801576,1,RSLPS
201201006739,2,RSLPS
óssea,3,RSLPS
quantificada,12,RSLPS
particularizada,6,RSLPS
colação,268,RSLPS
inopino,1,RSLPS
201340602825,1,RSLPS
visualizando,3,RSLPS
prestabilidade,11,RSLPS
valonia,2,RSLPS
percurso,6,RSLPS
201201002491,2,RSLPS
quantificado,3,RSLPS
proprium,2,RSLPS
náusea,2,RSLPS
versoe,1,RSLPS
mesmorecorrenteinforma,1,RSLPS
201101000557,1,RSLPS
intrínseca,2,RSLPS
201201002482,1,RSLPS
minar,1,RSLPS
versou,1,RSLPS
gerasse,2,RSLPS
201501004633,2,RSLPS
mostrar,19,RSLPS
201401002715,1,RSLPS
afirmem,1,RSLPS
desembolsou,3,RSLPS
infinita,2,RSLPS
suprível,2,RSLPS
mostram,21,RSLPS
impresso,6,RSLPS
confortado,1,RSLPS
discutibilidade,1,RSLPS
201484000292,1,RSLPS
formulário,6,RSLPS
resolvível,1,RSLPS
concorreram,1,RSLPS
terraplanagem,1,RSLPS
impressa,1,RSLPS
dibem,2,RSLPS
beltrão,1,RSLPS
201501004667,2,RSLPS
201501002003,2,RSLPS
201401002701,2,RSLPS
201288803463,1,RSLPS
recursomantendo,1,RSLPS
º0145600,1,RSLPS
abandonando,2,RSLPS
matilde,1,RSLPS
acréscimo,69,RSLPS
indubitável,50,RSLPS
201340504384,1,RSLPS
uficiente,1,RSLPS
irresignada,207,RSLPS
implicância,1,RSLPS
160369088601,4,RSLPS
598257244,1,RSLPS
insuportável,5,RSLPS
sepultura,2,RSLPS
irresignado,256,RSLPS
expungida,2,RSLPS
parcialda,2,RSLPS
condiciona,1,RSLPS
mamário,1,RSLPS
crendo,2,RSLPS
potencializa,1,RSLPS
contratempo,35,RSLPS
201201002442,1,RSLPS
regularização,55,RSLPS
201245200800,1,RSLPS
taxativo,19,RSLPS
comunicação,117,RSLPS
cursava,2,RSLPS
mamária,5,RSLPS
tiragem,4,RSLPS
allisson,1,RSLPS
assistência,1279,RSLPS
residência,244,RSLPS
osautor,1,RSLPS
karina,2,RSLPS
recorte,1,RSLPS
legislador,151,RSLPS
karine,10,RSLPS
exteriorização,1,RSLPS
inocorencia,2,RSLPS
celebrar,4,RSLPS
parareconhecer,1,RSLPS
polpotismo,6,RSLPS
201201002441,5,RSLPS
infere,117,RSLPS
benito,4,RSLPS
201153502506,1,RSLPS
transcrito,273,RSLPS
201340301607,1,RSLPS
201201002423,2,RSLPS
inconformidade,1,RSLPS
pedagogicamente,6,RSLPS
urgente,10,RSLPS
vemse,1,RSLPS
201440100817,1,RSLPS
preferencialmente,2,RSLPS
201101000534,2,RSLPS
atravessou,1,RSLPS
intelecção,26,RSLPS
irrepreensível,1,RSLPS
beber,1,RSLPS
201340602894,1,RSLPS
transcrita,98,RSLPS
minha,51,RSLPS
velada,3,RSLPS
201540301915,1,RSLPS
201401002734,2,RSLPS
201501002070,2,RSLPS
executividade,24,RSLPS
201501002075,2,RSLPS
comprovaram,9,RSLPS
injustiça,3,RSLPS
judicializada,2,RSLPS
201201002401,1,RSLPS
entendecomo,1,RSLPS
abalada,1,RSLPS
reinserido,1,RSLPS
abalado,1,RSLPS
201501002064,2,RSLPS
4100,2,RSLPS
4101,1,RSLPS
contingenciada,1,RSLPS
inter,3,RSLPS
parceiro,12,RSLPS
abordada,5,RSLPS
clonar,1,RSLPS
interposta,30,RSLPS
entidade,20,RSLPS
litro,1,RSLPS
interposto,3253,RSLPS
efetuassem,1,RSLPS
pondo,9,RSLPS
201501002097,2,RSLPS
4111,1,RSLPS
4113,1,RSLPS
decidiram,2,RSLPS
interessada,16,RSLPS
celetista,4,RSLPS
bifásico,14,RSLPS
201101000501,2,RSLPS
subsidiária,25,RSLPS
detectaram,1,RSLPS
parcialao,1,RSLPS
201401002788,2,RSLPS
deembargosdedeclaraçãooposto,5,RSLPS
4103,1,RSLPS
byyw5d,1,RSLPS
inprograma,1,RSLPS
4105,1,RSLPS
subsidiário,1,RSLPS
saíram,3,RSLPS
parceira,6,RSLPS
4109,1,RSLPS
taxativa,4,RSLPS
201355502442,1,RSLPS
agnol,2,RSLPS
4122,1,RSLPS
fotográfica,3,RSLPS
demnstrado,2,RSLPS
descontituída,2,RSLPS
4114,1,RSLPS
4116,2,RSLPS
interessado,36,RSLPS
edclagrgresp,2,RSLPS
201401000116,1,RSLPS
lucentil,7,RSLPS
pernoitado,2,RSLPS
relatando,3,RSLPS
4132,3,RSLPS
minor,4,RSLPS
4135,1,RSLPS
201453502112,1,RSLPS
noestandede,2,RSLPS
15h56min,1,RSLPS
cristalizado,6,RSLPS
controvérsia,155,RSLPS
ressarcindo,2,RSLPS
ambulância,2,RSLPS
regulou,5,RSLPS
modulou,1,RSLPS
suportabilidade,1,RSLPS
péla,1,RSLPS
4125,1,RSLPS
4129,1,RSLPS
cristalizada,1,RSLPS
sargento,10,RSLPS
70036130706,1,RSLPS
cravo,1,RSLPS
4142,1,RSLPS
esquema,6,RSLPS
reservar,6,RSLPS
infidelidade,2,RSLPS
uplicidade,2,RSLPS
reconhecera,11,RSLPS
manfrinity,2,RSLPS
variação,69,RSLPS
201501002018,2,RSLPS
trinômio,3,RSLPS
201501004678,1,RSLPS
translativo,6,RSLPS
4152,1,RSLPS
intrínseco,25,RSLPS
antagônica,16,RSLPS
expediente,46,RSLPS
inabilitação,1,RSLPS
201501002051,2,RSLPS
antagônico,1,RSLPS
afirmam,11,RSLPS
inepcia,1,RSLPS
oportunizam,2,RSLPS
bartira,2,RSLPS
edrilania,1,RSLPS
ponha,6,RSLPS
afirmar,104,RSLPS
abordado,16,RSLPS
4147,2,RSLPS
4148,1,RSLPS
4149,1,RSLPS
realização,743,RSLPS
oportunizar,8,RSLPS
nuança,2,RSLPS
201501002048,2,RSLPS
servidora,49,RSLPS
4161,1,RSLPS
4165,1,RSLPS
4167,1,RSLPS
exordial,168,RSLPS
convém,60,RSLPS
reponsabilidade,2,RSLPS
201353500124,1,RSLPS
industrial,10,RSLPS
condicionador,1,RSLPS
possibilita,11,RSLPS
201501002034,2,RSLPS
conciliaçãoterm,1,RSLPS
hipótesesub,1,RSLPS
4172,1,RSLPS
4176,2,RSLPS
expressam,1,RSLPS
suplementariamente,1,RSLPS
progressivamente,9,RSLPS
centésimo,3,RSLPS
posterioridade,1,RSLPS
4171,1,RSLPS
impo,1,RSLPS
201055502973,1,RSLPS
auxiliado,2,RSLPS
pleiteante,3,RSLPS
glonédil,2,RSLPS
indicadora,18,RSLPS
dançando,1,RSLPS
indenizaçao,1,RSLPS
resseguro,9,RSLPS
4188,1,RSLPS
experian,7,RSLPS
julgouimprocedente,1,RSLPS
ensancha,3,RSLPS
4182,1,RSLPS
assinou,20,RSLPS
expressar,3,RSLPS
adulterado,3,RSLPS
falecimento,14,RSLPS
meado,23,RSLPS
versar,8,RSLPS
inércia,21,RSLPS
4195,1,RSLPS
apontada,75,RSLPS
4197,1,RSLPS
4198,1,RSLPS
discriminatório,3,RSLPS
rejeitado,271,RSLPS
discriminatória,1,RSLPS
securitizada,1,RSLPS
201401000096,2,RSLPS
eameaça,1,RSLPS
4193,2,RSLPS
200988701523,1,RSLPS
tamil,2,RSLPS
visando,353,RSLPS
tratandodo,1,RSLPS
rejeitada,282,RSLPS
moratória,27,RSLPS
dossin,1,RSLPS
pietrowski,5,RSLPS
nortear,3,RSLPS
corretiva,1,RSLPS
decisão,3515,RSLPS
união,85,RSLPS
201301006919,1,RSLPS
versam,14,RSLPS
060682,1,RSLPS
sarlet,27,RSLPS
postulado,23,RSLPS
converteu,4,RSLPS
tutelado,23,RSLPS
converter,11,RSLPS
mostrou,20,RSLPS
atestaram,1,RSLPS
sairia,1,RSLPS
tutelada,1,RSLPS
postulada,6,RSLPS
decisâo,3,RSLPS
impô,10,RSLPS
201140301435,1,RSLPS
dedano,3,RSLPS
201283500494,1,RSLPS
cursada,11,RSLPS
marilícia,1,RSLPS
pago,1190,RSLPS
cursado,11,RSLPS
subtrairmo,1,RSLPS
hiperbárica,4,RSLPS
núcleo,50,RSLPS
inventava,1,RSLPS
paga,506,RSLPS
rgpp,1,RSLPS
contraprestação,48,RSLPS
71002522746,2,RSLPS
terapeutíco,1,RSLPS
aparelhagem,2,RSLPS
201055502902,1,RSLPS
embarque,84,RSLPS
201301006963,1,RSLPS
cibelle,3,RSLPS
201301006965,1,RSLPS
paim,13,RSLPS
nãon,1,RSLPS
celebrou,32,RSLPS
center,12,RSLPS
repisado,1,RSLPS
cooperação,3,RSLPS
201000801211,2,RSLPS
subsequente,25,RSLPS
studio,2,RSLPS
tampa,1,RSLPS
aoreclamante,1,RSLPS
regulação,7,RSLPS
modulado,5,RSLPS
negativaram,1,RSLPS
trilhada,5,RSLPS
amigavelmente,6,RSLPS
declaração,1404,RSLPS
1201367,1,RSLPS
declinada,14,RSLPS
despareceu,1,RSLPS
denatran,2,RSLPS
aquilatar,3,RSLPS
oportunizou,3,RSLPS
demandante,590,RSLPS
declinado,17,RSLPS
vanutti,1,RSLPS
docódigo,1,RSLPS
geralmente,4,RSLPS
elevador,2,RSLPS
vencido,131,RSLPS
71001696541,1,RSLPS
201001895777,1,RSLPS
judicial,619,RSLPS
tecnologia,27,RSLPS
vencida,201,RSLPS
201301004315,2,RSLPS
201000801239,2,RSLPS
pagá,8,RSLPS
elucidativa,6,RSLPS
diminuído,38,RSLPS
201188801619,10,RSLPS
atuem,8,RSLPS
gladiston,1,RSLPS
priori,13,RSLPS
atuei,2,RSLPS
elucidativo,53,RSLPS
norteia,13,RSLPS
itaporanga,9,RSLPS
postularo,1,RSLPS
diminuída,1,RSLPS
gerida,1,RSLPS
centro,25,RSLPS
201000801262,2,RSLPS
comporta,18,RSLPS
previsão,329,RSLPS
exalação,13,RSLPS
pank,1,RSLPS
pane,3,RSLPS
201583500188,1,RSLPS
comporte,1,RSLPS
201188703027,1,RSLPS
relativizar,1,RSLPS
201000801250,2,RSLPS
nigro,1,RSLPS
marilicia,2,RSLPS
nãoé,3,RSLPS
kleidson,3,RSLPS
201153502424,1,RSLPS
juntado,196,RSLPS
9c2kc1670cr587512,1,RSLPS
consistirá,3,RSLPS
repercutirem,2,RSLPS
201301004372,2,RSLPS
desobrigando,1,RSLPS
201301004374,1,RSLPS
sanatório,1,RSLPS
experiência,116,RSLPS
compensando,7,RSLPS
circulação,14,RSLPS
proceente,1,RSLPS
juntada,232,RSLPS
provocando,16,RSLPS
administraria,1,RSLPS
